序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2060,688722,同益中,20.81,-4.32,-0.94,60306.0,127238462.0,4.41,21.69,20.73,21.69,21.75,1.44,2.69,37.69,3.31,4675314027.0,4663629212.0,-0.19,-0.24,17.37,6.45
2061,600599,*ST熊猫,8.18,-4.33,-0.37,70646.0,57561888.0,3.74,8.44,8.12,8.12,8.55,3.94,4.26,75.1,11.71,1357880000.0,1357880000.0,0.0,0.12,-9.21,-17.62
2062,603341,龙旗科技,47.28,-4.33,-2.14,126753.0,606671913.0,5.16,49.5,46.95,49.12,49.42,1.82,4.76,36.53,4.29,24708085648.0,12586542650.0,-0.19,-0.11,4.65,11.88
2063,688385,复旦微电,82.17,-4.33,-3.72,164839.0,1383268459.0,5.8,86.99,82.01,83.9,85.89,1.71,3.06,153.69,10.89,67684517753.0,44321121653.0,-0.46,0.0,23.97,11.49
2064,603615,茶花股份,25.56,-4.34,-1.16,37720.0,97362852.0,4.75,26.7,25.43,26.7,26.72,1.64,1.56,788.21,5.4,6180919200.0,6180919200.0,-0.16,-0.2,0.51,9.32
2065,688608,恒玄科技,235.5,-4.34,-10.68,32865.0,780255335.0,4.89,245.6,233.57,243.0,246.18,1.16,1.95,59.4,5.72,39727374593.0,39727374593.0,-0.16,0.06,-3.36,3.77
2066,603179,新泉股份,91.44,-4.34,-4.15,141775.0,1311031898.0,5.81,96.0,90.45,95.43,95.59,1.31,2.78,56.19,6.52,46647374696.0,46647374696.0,0.03,-0.07,23.47,23.77
2067,603316,诚邦股份,13.42,-4.35,-0.61,92521.0,125215825.0,5.2,14.08,13.35,14.04,14.03,1.42,3.5,-366.75,5.53,3546422880.0,3546422880.0,-0.3,-0.3,1.59,-7.45
2068,688530,欧莱新材,18.83,-4.37,-0.86,30558.0,58013088.0,4.57,19.58,18.68,19.5,19.69,2.11,4.51,-110.84,3.65,3013644036.0,1276263581.0,-0.42,-0.58,4.61,14.54
2069,688018,乐鑫科技,171.52,-4.37,-7.83,36764.0,639076107.0,6.66,181.55,169.61,179.0,179.35,1.8,2.35,57.07,6.64,28668369075.0,26877650877.0,-0.13,-0.2,3.52,0.89
2070,688502,茂莱光学,406.0,-4.39,-18.66,8298.0,339435934.0,5.42,426.0,403.0,424.66,424.66,1.13,4.94,351.87,17.81,21436800000.0,6820800000.0,0.09,0.08,8.09,1.74
2071,600996,贵广网络,9.14,-4.39,-0.42,283787.0,262489236.0,4.6,9.55,9.11,9.5,9.56,1.85,2.28,-10.48,4.87,11395750666.0,11395750666.0,-0.11,-0.11,-4.79,-8.96
2072,688711,宏微科技,33.42,-4.41,-1.54,109807.0,379758906.0,7.52,35.93,33.3,34.7,34.96,1.91,5.15,995.47,6.85,7121561142.0,7121561142.0,-0.33,-0.36,32.25,5.33
2073,688435,英方软件,44.91,-4.41,-2.07,19057.0,86782467.0,6.36,47.45,44.46,47.12,46.98,1.48,3.4,-191.25,3.41,3749985000.0,2517122417.0,-0.24,-0.02,27.66,-3.98
2074,688351,微电生理,24.73,-4.41,-1.14,71639.0,178867583.0,6.18,26.2,24.6,25.9,25.87,2.41,5.74,208.21,6.5,11637938000.0,3087784857.0,-0.24,-0.24,6.64,6.83
2075,688261,东微半导,94.4,-4.41,-4.35,34942.0,332399543.0,4.54,98.0,93.52,96.76,98.75,1.22,2.86,178.75,3.92,11571077640.0,11525918002.0,0.13,-0.05,27.02,15.11
2076,688320,禾川科技,36.53,-4.42,-1.69,45521.0,169475744.0,8.03,39.39,36.32,38.48,38.22,2.03,3.01,-45.15,4.41,5516529292.0,5516529292.0,-0.03,0.0,-6.0,-2.12
