日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS
2020-01-14,2004.045654296875,-0.4296039992782607,99600,199602947.16796875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-15,2008.369140625,0.2157379158930439,101600,204050304.6875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-16,2017.015869140625,0.4305348225443373,108800,219451326.5625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-17,2023.5015869140625,0.3215501609415083,86000,174021136.47460938,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-20,2021.33984375,-0.1068317997891643,109600,221538846.875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-21,2027.8253173828125,0.3208502347027631,61000,123697344.36035156,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-22,2038.634765625,0.5330561833668535,106800,217726192.96875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-23,2017.015869140625,-1.0604595216812671,78400,158134044.140625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-24,2006.2069091796875,-0.53588869211737,83800,168120138.9892578,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-27,1978.1029052734373,-1.4008527125320969,127800,252801551.2939453,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-28,1965.13134765625,-0.6557574726070436,109400,214985369.4335937,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-29,1995.3978271484373,1.540175903676122,142800,284942809.7167969,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-30,1969.4552001953125,-1.3001230431426758,169000,332837928.8330078,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-01-31,1982.4266357421875,0.6586306479877679,99200,196656722.265625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-03,1962.9697265625,-0.9814693179000412,123600,242623058.203125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-04,1971.61669921875,0.4405046363803233,98400,194007083.203125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-05,1986.75048828125,0.7675827187148876,88600,176026093.26171875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-06,1969.4552001953125,-0.8705314627052041,159600,314325049.9511719,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-07,1995.3978271484373,1.317248899622192,99600,198741623.5839844,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-10,1984.58837890625,-0.5417189542415657,89000,176628365.72265625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-12,1973.7791748046875,-0.5446572305094155,130000,256591292.7246093,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-13,1939.1890869140625,-1.7524801321327057,173800,337031063.30566406,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-14,1986.75048828125,2.452643823551748,136000,270198066.40625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-17,1993.2354736328125,0.3264116651695348,152400,303769086.1816406,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-18,1943.5128173828125,-2.49457010512546,128600,249935748.3154297,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-19,1952.1602783203125,0.4449397431371071,119800,233868801.34277344,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-20,1975.9407958984373,1.2181641969780443,119400,235927331.03027344,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-21,1973.7791748046875,-0.109397057757854,91000,179613904.90722656,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-25,1887.3045654296875,-4.381169407340457,181400,342357048.1689453,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-26,1908.9228515625,1.145458265125887,215000,410418413.0859375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-27,1870.009765625,-2.038483949503178,159400,298079556.640625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-02-28,1809.4774169921875,-3.237007086568944,182600,330410576.34277344,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-02,1880.8189697265625,3.9426605750605415,211000,396852802.6123047,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-03,1850.552978515625,-1.6091921497015549,160600,297198808.3496094,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-04,1837.5816650390625,-0.7009425629612154,138200,253953786.10839844,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-05,1854.876708984375,0.9411850517644816,167400,310506361.0839844,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-06,1781.373291015625,-3.962711786326556,124600,221959112.06054688,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-09,1668.9566650390625,-6.310672027223996,174400,291066042.3828125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-10,1681.9276123046875,0.7771889790392672,197800,332685281.7138672,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-11,1660.309326171875,-1.2853279757497835,149200,247718151.4648437,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-12,1591.1297607421875,-4.1666672793552735,134000,213211387.93945312,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-13,1493.845947265625,-6.114134489646162,171000,255447656.98242188,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-16,1508.9788818359375,1.0130184171943668,83200,125547042.96875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-17,1625.7191162109375,7.736372972494165,209800,341075870.5810547,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-18,1725.1650390625,6.117042105240245,286200,493742234.1796875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-19,1800.8302001953125,4.385966526073992,205600,370250689.16015625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-23,1772.7259521484375,-1.560627317546481,192200,340717928.0029297,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-24,1770.56396484375,-0.1219583490650211,176400,312327483.3984375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-25,1833.258056640625,3.5409108646581755,145600,266922373.046875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-26,1893.7900390625,3.3018800709812446,191800,363228929.4921875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-27,2062.414794921875,8.904089280290584,226400,466930709.5703125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-30,2001.2420654296875,-2.966073053917595,187800,375833259.8876953,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-03-31,1955.3616943359373,-2.292594778328283,126200,246766645.8251953,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-01,1857.0477294921875,-5.027917092194977,112800,209474983.88671875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-02,1824.2762451171875,-1.7647087823618568,111600,203589228.95507807,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-03,1774.02685546875,-2.7544835812522206,115600,205077504.4921875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-06,1841.75439453125,3.8177290751669313,108200,199277825.48828125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-07,1911.6669921875,3.795978327177752,112000,214106703.125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-08,1889.8189697265625,-1.1428780509484593,98200,185580222.82714844,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-09,1878.895263671875,-0.5780292308245838,98600,185259072.99804688,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-10,1937.8837890625,3.139532390716937,56600,109684222.4609375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-13,1933.514404296875,-0.2254719705219732,46600,90101771.24023438,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-14,1944.438232421875,0.5649726788031106,49800,96833023.97460938,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-15,1900.742919921875,-2.2471946792352315,107800,204900086.76757807,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-16,1953.177001953125,2.758609882571861,70000,136722390.13671875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-17,1937.8837890625,-0.7829916528472425,82800,160456777.734375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-20,1889.8189697265625,-2.480273564762625,84800,160256648.6328125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-21,1898.55810546875,0.4624324277712199,62000,117710602.5390625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-22,1870.15625,-1.4959697776401604,73400,137269468.75,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-23,1894.188720703125,1.2850514871751928,56000,106074568.359375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-24,1896.3731689453125,0.1153236854549932,80000,151709853.515625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-27,1957.5465087890625,3.2258070745523337,101800,199278234.59472656,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-28,1942.2535400390625,-0.7812314385041264,69200,134403944.97070312,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-04-30,1948.8077392578125,0.3374533284989267,78000,152007003.66210938,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-01,1922.5904541015625,-1.3452986986922877,38200,73442955.34667969,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-07,1909.48193359375,-0.6818155411022375,50600,96619785.83984376,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-08,1955.3616943359373,2.4027334291578883,72000,140786041.9921875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-11,1970.6552734375,0.7821355581355105,60600,119421709.5703125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-12,1961.916259765625,-0.4434572494574906,49600,97311046.484375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-13,1979.39453125,0.8908775487931786,37600,74425234.375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-14,1863.6019287109373,-5.849900093739214,98000,182632989.01367188,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-15,1859.232421875,-0.2344656747033879,74600,138698738.671875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-18,1854.86279296875,-0.2350232738434821,70000,129840395.5078125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-19,1889.8189697265625,1.8845694080619424,76200,144004205.49316406,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-20,1867.9713134765625,-1.1560713803799527,61400,114693438.64746094,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-21,1861.4171142578125,-0.3508725841486093,50600,94187705.98144533,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-22,1824.2762451171875,-1.9953007230963271,56200,102524324.97558594,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-25,1826.4608154296875,0.1197499730836826,45600,83286613.18359375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-26,1833.0152587890625,0.3588603327267625,89200,163504961.08398438,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-27,1804.6134033203125,-1.5494609405222848,220200,397375871.4111328,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-28,1839.569580078125,1.9370451695358333,188400,346574908.88671875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-05-29,1828.6456298828125,-0.5938318568438516,114000,208465601.80664065,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-01,1798.058837890625,-1.6726473129814456,117800,211811331.1035156,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-02,1776.2115478515625,-1.2150486724167742,201200,357373763.4277344,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-03,1804.6134033203125,1.5990131075942935,224000,404233402.34375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-04,1789.3197021484375,-0.8474779774846009,208200,372536361.9873047,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-05,1776.2115478515625,-0.7325775422433511,157400,279575697.63183594,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-08,1789.3197021484375,0.7379838461657462,209200,374325681.6894531,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-09,1795.874267578125,0.3663160597749737,208800,374978547.0703125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-10,1826.4608154296875,1.7031564182280243,225800,412414852.1240234,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-11,1826.4608154296875,0.0,135800,248033378.7353516,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-12,1802.4285888671875,-1.3157811193910685,134200,241885916.62597656,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-15,1798.058837890625,-0.2424368434651214,90600,162904130.71289062,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-16,1852.67822265625,3.0376861765937013,92800,171928539.0625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-17,1841.75439453125,-0.5896236049743209,75200,138499930.46875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-18,1887.63427734375,2.4910966928452405,180600,340906750.48828125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-19,1905.112548828125,0.9259352669188649,230400,438937931.25,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-22,1902.927978515625,-0.1146688322348099,110400,210083248.828125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-23,1966.285888671875,3.329495959467277,137200,269774423.92578125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-24,1935.6988525390625,-1.5555742076485355,129400,250479431.5185547,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-25,1924.7752685546875,-0.5643224910758415,150000,288716290.2832031,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-26,1964.10107421875,2.0431375187812018,76600,150450142.28515625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-29,1953.177001953125,-0.556186868843811,91000,177739107.17773438,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-06-30,1918.220703125,-1.78971484884215,61800,118546039.453125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-01,1857.0477294921875,-3.189047721836946,83400,154877780.63964844,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-02,1889.8189697265625,1.7646956356548005,100400,189737824.56054688,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-03,1878.895263671875,-0.5780292308245838,40000,75155810.546875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-06,1878.895263671875,0.0,42600,80040938.23242188,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-07,1887.63427734375,0.4651144659759465,53400,100799670.41015624,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-08,1905.112548828125,0.9259352669188649,163200,310914367.96875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-09,1933.514404296875,1.4908229692896846,108200,209206258.54492188,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-10,1902.927978515625,-1.5819083485117735,136200,259178790.67382807,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-13,1966.285888671875,3.329495959467277,74200,145898412.93945312,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-14,1926.9598388671875,-2.000016886214351,66200,127564741.3330078,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-15,1983.7637939453125,2.947853605061046,122800,243606193.8964844,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-16,1929.1446533203125,-2.753308674737598,51800,99929693.0419922,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-17,1961.916259765625,1.6987635628519682,101600,199330691.9921875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-20,1970.6552734375,0.4454325524025693,54400,107203646.875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-21,1988.1331787109373,0.8869083045128345,82200,163424547.29003906,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-22,1985.94873046875,-0.1098743416979686,93200,185090421.6796875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-27,1979.39453125,-0.3300286214943271,90200,178541386.71875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-28,1992.5025634765625,0.6622243327248478,93200,185701238.9160156,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-29,2016.535400390625,1.206163412514227,126600,255293381.68945312,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-30,2027.458984375,0.5417005812176079,42800,86775244.53125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-07-31,1968.470703125,-2.9094685369521422,40600,79919910.546875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-03,1859.232421875,-5.549398376952286,130600,242815754.296875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-04,1922.5904541015625,3.407752117546825,77600,149193019.23828125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-05,1883.2650146484373,-2.045440274044319,80800,152167813.18359375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-06,1867.9713134765625,-0.8120843881725293,87000,162513504.27246094,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-07,1798.058837890625,-3.7426953551990216,155000,278699119.8730469,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-11,1817.721923828125,1.0935729978985398,99200,180318014.84375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-12,1857.0477294921875,2.1634665428495348,105000,194990011.5966797,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-13,1883.2650146484373,1.411772284572299,84600,159324220.2392578,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-14,1889.8189697265625,0.3480102389810779,54400,102806151.953125,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-17,1874.5257568359373,-0.8092422150274947,72000,134965854.4921875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-18,1885.4498291015625,0.5827645859646235,50800,95780851.31835938,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-19,1839.569580078125,-2.433384771914082,42200,77629836.27929688,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-20,1841.75439453125,0.1187676985304531,52400,96507930.2734375,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-21,1857.0477294921875,0.8303677735939319,53800,99909167.84667967,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-24,1839.569580078125,-0.941179331930364,44600,82044803.27148438,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-25,1857.0477294921875,0.9501216808184054,42600,79110233.27636719,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-26,1863.6019287109373,0.3529364977895355,55400,103243546.85058594,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-27,1863.6019287109373,0.0,28200,52553574.38964844,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-28,1857.0477294921875,-0.3516952369374104,80800,150049456.54296875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-08-31,1846.1240234375,-0.58822968743375,72800,134397828.90625,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-01,1867.9713134765625,1.183413993951654,89000,166249446.89941406,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-02,1870.15625,0.1169684195722942,74800,139887687.5,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-03,1878.895263671875,0.4672878895479959,39400,74028473.38867188,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-04,1839.569580078125,-2.093021593811295,49800,91610565.08789062,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-07,1839.569580078125,0.0,50600,93082220.75195312,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-08,1852.67822265625,0.7125929195659131,62000,114866049.8046875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-09,1865.786865234375,0.7075509615118492,91600,170906076.85546875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-10,1852.67822265625,-0.7025798510205683,84600,156736577.63671875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-11,1892.003662109375,2.1226265291089064,97600,184659557.421875,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-14,1885.4498291015625,-0.3463964229596494,83400,157246515.7470703,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-15,1894.188720703125,0.463491070760913,50600,95845949.26757812,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-16,1933.514404296875,2.076122783539347,63000,121811407.47070312,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-17,1950.992431640625,0.9039512353726576,51000,99500614.01367188,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
2020-09-18,1924.7752685546875,-1.3437859963347454,122800,236362402.9785156,1.3535791e-06,1.4358425,197141184512,6.279,3.979,6.710000000000001,2.79,2596818940.0
