日期,收盘,涨跌幅,成交量,成交额,時価総額,営業利益率,ROA,ROE,开盘,最高,最低
2025-08-21,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-22,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-25,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-26,24920.0,-4.153846153846152,500,12460000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-27,24920.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-28,24920.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-08-29,25250.0,1.3242375601926204,100,2525000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-01,25000.0,-0.990099009900991,300,7500000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-02,24660.0,-1.3599999999999943,100,2466000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-03,24750.0,0.364963503649629,100,2475000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-04,24580.0,-0.6868686868686913,300,7374000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-05,25240.0,2.6851098454027555,600,15144000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-08,24700.0,-2.1394611727416746,1000,24700000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-09,24800.0,0.4048582995951344,400,9920000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-10,25450.0,2.620967741935476,400,10180000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-11,25000.0,-1.7681728880157177,200,5000000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-12,25000.0,0.0,300,7500000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-16,25250.0,1.0000000000000009,300,7575000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-17,25250.0,0.0,200,5050000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-18,25000.0,-0.990099009900991,400,10000000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-19,26000.0,4.000000000000004,500,13000000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-22,26000.0,0.0,500,13000000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-24,26470.0,1.8076923076923104,300,7941000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-25,26470.0,0.0,100,2647000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-26,26500.0,0.1133358519078253,400,10600000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-29,26400.0,-0.3773584905660376,200,5280000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-09-30,26400.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-01,25860.0,-2.0454545454545503,200,5172000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-02,25860.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-03,25600.0,-1.0054137664346483,600,15360000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-06,26370.0,3.007812499999996,100,2637000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-07,26000.0,-1.403109594235874,100,2600000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-08,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-09,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-10,25400.0,-2.3076923076923106,300,7620000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-14,24720.0,-2.677165354330713,400,9888000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-15,25000.0,1.132686084142387,100,2500000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-16,25000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-17,25610.0,2.4399999999999977,300,7683000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-20,25900.0,1.132370167903174,300,7770000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-21,25500.0,-1.544401544401541,200,5100000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-22,25500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-23,25500.0,0.0,100,2550000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-24,25500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-27,25240.0,-1.0196078431372602,300,7572000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-28,25450.0,0.8320126782884296,400,10180000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-29,25020.0,-1.6895874263261337,300,7506000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-30,25020.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-10-31,25020.0,0.0,100,2502000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-04,25020.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-05,24800.0,-0.8792965627497984,500,12400000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-06,24900.0,0.4032258064516236,300,7470000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-07,24900.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-10,24800.0,-0.4016064257028162,100,2480000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-11,24800.0,0.0,200,4960000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-12,24760.0,-0.1612903225806428,200,4952000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-13,25000.0,0.9693053311793154,100,2500000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-14,25000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-17,25000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-18,25000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-19,25000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-20,24670.0,-1.319999999999999,300,7401000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-21,24650.0,-0.0810701256586998,300,7395000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-25,24700.0,0.202839756592299,300,7410000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-26,24600.0,-0.4048582995951455,300,7380000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-27,24500.0,-0.406504065040647,600,14700000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-11-28,24500.0,0.0,500,12250000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-01,24400.0,-0.4081632653061273,100,2440000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-02,24900.0,2.049180327868849,900,22410000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-03,24990.0,0.3614457831325302,300,7497000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-04,24500.0,-1.9607843137254943,600,14700000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-05,24500.0,0.0,300,7350000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-08,24900.0,1.6326530612244872,100,2490000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-09,24810.0,-0.3614457831325302,1000,24810000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-10,24400.0,-1.6525594518339348,800,19520000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-11,24600.0,0.8196721311475308,200,4920000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-12,24600.0,0.0,700,17220000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-15,24500.0,-0.406504065040647,400,9800000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-16,24500.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-17,24800.0,1.2244897959183598,500,12400000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-18,24800.0,0.0,100,2480000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-19,24400.0,-1.6129032258064502,300,7320000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-22,24310.0,-0.3688524590163888,1300,31603000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-23,24300.0,-0.0411353352529841,400,9720000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-24,24150.0,-0.6172839506172867,200,4830000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-25,24220.0,0.2898550724637738,500,12110000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-26,24100.0,-0.4954582989265099,600,14460000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-29,24980.0,3.6514522821576856,200,4996000.0,26499999744.0,88.33,0.296,39.009997,,,
2025-12-30,24700.0,-1.1208967173738982,200,4940000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-05,24330.0,-1.4979757085020196,400,9732000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-06,24330.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-07,24720.0,1.602959309494456,1300,32136000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-08,25000.0,1.132686084142387,200,5000000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-09,25000.0,0.0,200,5000000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-13,25500.0,2.0000000000000018,100,2550000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-14,25700.0,0.7843137254901933,800,20560000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-15,25500.0,-0.7782101167315147,600,15300000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-16,25900.0,1.5686274509803866,600,15540000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-19,25900.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-20,26000.0,0.3861003861003853,100,2600000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-21,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-22,26000.0,0.0,100,2600000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-23,26150.0,0.5769230769230749,100,2615000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-26,25650.0,-1.912045889101344,100,2565000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-27,25400.0,-0.974658869395717,200,5080000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-28,25500.0,0.3937007874015741,200,5100000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-29,26150.0,2.549019607843128,700,18305000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-01-30,26150.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-02,26000.0,-0.5736137667303964,100,2600000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-03,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-04,26000.0,0.0,0,0.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-05,26500.0,1.923076923076916,1100,29150000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-06,25800.0,-2.641509433962264,100,2580000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-09,25600.0,-0.7751937984496138,500,12800000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-10,25630.0,0.1171875000000044,200,5126000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-12,26720.0,4.252828716348023,300,8016000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-13,26500.0,-0.823353293413176,2400,63600000.0,26499999744.0,88.33,0.296,39.009997,,,
2026-02-16,26500.0,0.0,900,23850000.0,,,,,27500.0,27500.0,26000.0
2026-02-17,26230.0,-1.0188679245282994,100,2623000.0,,,,,26230.0,26230.0,26230.0
2026-02-18,26230.0,0.0,0,0.0,,,,,26230.0,26230.0,26230.0
