日期,收盘,涨跌幅,成交量,成交额,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2022-03-28,749.9127807617188,-3.1007731151606377,110500,82865362.27416992,17723883520.0,0.0,192.0,-7.63,,,
2022-03-29,733.9146118164062,-2.13333728344548,97100,71263108.80737305,17723883520.0,0.0,192.0,-7.63,,,
2022-03-30,750.91259765625,2.3160713203099315,9700,7283852.197265625,17723883520.0,0.0,192.0,-7.63,,,
2022-03-31,734.9144897460938,-2.130488682716148,2500,1837286.2243652344,17723883520.0,0.0,192.0,-7.63,,,
2022-04-01,721.916015625,-1.7687056524881672,8700,6280669.3359375,17723883520.0,0.0,192.0,-7.63,,,
2022-04-04,736.9142456054688,2.077558837295501,2700,1989668.4631347656,17723883520.0,0.0,192.0,-7.63,,,
2022-04-05,737.9141235351562,0.1356844348783026,2500,1844785.3088378904,17723883520.0,0.0,192.0,-7.63,,,
2022-04-06,739.9139404296875,0.2710094346684455,2000,1479827.880859375,17723883520.0,0.0,192.0,-7.63,,,
2022-04-07,744.913330078125,0.6756717741436491,11400,8492011.962890625,17723883520.0,0.0,192.0,-7.63,,,
2022-04-08,746.9130859375,0.2684548361035821,10900,8141352.63671875,17723883520.0,0.0,192.0,-7.63,,,
2022-04-11,729.9151000976562,-2.275764899540944,4800,3503592.48046875,17723883520.0,0.0,192.0,-7.63,,,
2022-04-12,733.9146118164062,0.5479420439740146,5500,4036530.3649902334,17723883520.0,0.0,192.0,-7.63,,,
2022-04-13,737.9141235351562,0.5449560009237908,1800,1328245.4223632812,17723883520.0,0.0,192.0,-7.63,,,
2022-04-14,748.912841796875,1.4905146697866023,9800,7339345.849609375,17723883520.0,0.0,192.0,-7.63,,,
2022-04-15,733.9146118164062,-2.002666951802201,5400,3963138.9038085938,17723883520.0,0.0,192.0,-7.63,,,
2022-04-18,726.9154052734375,-0.9536813180004766,6300,4579567.053222656,17723883520.0,0.0,192.0,-7.63,,,
2022-04-19,734.9144897460938,1.1004147682971863,3000,2204743.469238281,17723883520.0,0.0,192.0,-7.63,,,
2022-04-20,729.9151000976562,-0.680268210545798,5100,3722567.010498047,17723883520.0,0.0,192.0,-7.63,,,
2022-04-21,734.9144897460938,0.684927554967496,6100,4482978.387451172,17723883520.0,0.0,192.0,-7.63,,,
2022-04-22,730.9149169921875,-0.5442228735057397,21200,15495396.240234377,17723883520.0,0.0,192.0,-7.63,,,
2022-04-25,744.913330078125,1.915190504462938,17000,12663526.611328123,17723883520.0,0.0,192.0,-7.63,,,
2022-04-26,734.9144897460938,-1.3422823741095602,5400,3968538.244628906,17723883520.0,0.0,192.0,-7.63,,,
2022-04-27,747.9129638671875,1.7687056524881672,3600,2692486.669921875,17723883520.0,0.0,192.0,-7.63,,,
2022-04-28,729.9151000976562,-2.4064115263453645,5200,3795558.520507813,17723883520.0,0.0,192.0,-7.63,,,
2022-05-02,749.9127807617188,2.7397269437756444,4100,3074642.401123047,17723883520.0,0.0,192.0,-7.63,,,
2022-05-06,744.913330078125,-0.6666709531894632,10800,8045063.96484375,17723883520.0,0.0,192.0,-7.63,,,
2022-05-09,748.912841796875,0.5369096722071642,17700,13255757.299804688,17723883520.0,0.0,192.0,-7.63,,,
2022-05-10,739.9139404296875,-1.2015952811807007,12200,9026950.073242188,17723883520.0,0.0,192.0,-7.63,,,
2022-05-11,739.9139404296875,0.0,1800,1331845.0927734375,17723883520.0,0.0,192.0,-7.63,,,
2022-05-12,723.915771484375,-2.1621661751665244,2700,1954572.5830078125,17723883520.0,0.0,192.0,-7.63,,,
2022-05-13,746.9130859375,3.17679422924706,8200,6124687.3046875,17723883520.0,0.0,192.0,-7.63,,,
2022-05-16,727.915283203125,-2.5435091568290824,5200,3785159.47265625,17723883520.0,0.0,192.0,-7.63,,,
2022-05-17,719.916259765625,-1.09889483324227,3400,2447715.283203125,17723883520.0,0.0,192.0,-7.63,,,
2022-05-18,729.9151000976562,1.3888893598939411,10200,7445134.020996094,17723883520.0,0.0,192.0,-7.63,,,
2022-05-19,714.9168090820312,-2.0547993888081484,5800,4146517.492675781,17723883520.0,0.0,192.0,-7.63,,,
2022-05-20,705.9178466796875,-1.2587425960649323,18800,13271255.517578123,17723883520.0,0.0,192.0,-7.63,,,
2022-05-23,708.91748046875,0.4249267536118317,12100,8577901.513671875,17723883520.0,0.0,192.0,-7.63,,,
2022-05-24,715.9166870117188,0.9873090642849912,25200,18041100.512695312,17723883520.0,0.0,192.0,-7.63,,,
2022-05-25,704.91796875,-1.5363125991137427,35000,24672128.90625,17723883520.0,0.0,192.0,-7.63,,,
2022-05-26,694.9191284179688,-1.4184402689807696,3100,2154249.298095703,17723883520.0,0.0,192.0,-7.63,,,
2022-05-27,698.9186401367188,0.5755362825966781,8200,5731132.849121094,17723883520.0,0.0,192.0,-7.63,,,
2022-05-30,691.9194946289062,-1.0014249307248924,10800,7472730.5419921875,17723883520.0,0.0,192.0,-7.63,,,
2022-05-31,701.9183349609375,1.4450872405891602,9100,6387456.848144531,17723883520.0,0.0,192.0,-7.63,,,
2022-06-01,700.9183959960938,-0.142458020404812,8900,6238173.724365234,17723883520.0,0.0,192.0,-7.63,,,
2022-06-02,695.9190063476562,-0.7132627245904577,7600,5288984.448242188,17723883520.0,0.0,192.0,-7.63,,,
2022-06-03,691.9194946289062,-0.5747093673645121,3800,2629294.079589844,17723883520.0,0.0,192.0,-7.63,,,
2022-06-06,684.9202880859375,-1.011563714753061,9100,6232774.621582031,17723883520.0,0.0,192.0,-7.63,,,
2022-06-07,679.9208984375,-0.7299228443661154,4500,3059644.04296875,17723883520.0,0.0,192.0,-7.63,,,
2022-06-08,679.9208984375,0.0,3100,2107754.78515625,17723883520.0,0.0,192.0,-7.63,,,
2022-06-09,659.9232177734375,-2.941177526682648,19700,13000487.39013672,17723883520.0,0.0,192.0,-7.63,,,
2022-06-10,643.925048828125,-2.4242470206291333,7100,4571867.846679688,17723883520.0,0.0,192.0,-7.63,,,
2022-06-13,639.925537109375,-0.6211144800204127,5700,3647575.5615234375,17723883520.0,0.0,192.0,-7.63,,,
2022-06-14,621.9276123046875,-2.812502980579024,13100,8147251.721191406,17723883520.0,0.0,192.0,-7.63,,,
2022-06-15,604.9296264648438,-2.733113227897055,10900,6593732.928466797,17723883520.0,0.0,192.0,-7.63,,,
2022-06-16,629.9266967773438,4.132227819387979,5000,3149633.4838867188,17723883520.0,0.0,192.0,-7.63,,,
2022-06-17,639.925537109375,1.5873022024919026,1100,703918.0908203125,17723883520.0,0.0,192.0,-7.63,,,
2022-06-20,639.925537109375,0.0,6100,3903545.776367188,17723883520.0,0.0,192.0,-7.63,,,
2022-06-21,629.9266967773438,-1.5625005961158012,1300,818904.7058105469,17723883520.0,0.0,192.0,-7.63,,,
2022-06-22,649.9243774414062,3.174604404983805,8700,5654342.083740234,17723883520.0,0.0,192.0,-7.63,,,
2022-06-23,669.9220581054688,3.076924232752809,6000,4019532.348632813,17723883520.0,0.0,192.0,-7.63,,,
2022-06-24,631.9264526367188,-5.671645680126003,17500,11058712.921142578,17723883520.0,0.0,192.0,-7.63,,,
2022-06-27,632.9263916015625,0.1582366050149497,6000,3797558.349609375,17723883520.0,0.0,192.0,-7.63,,,
2022-06-28,616.92822265625,-2.527650791244551,4600,2837869.82421875,17723883520.0,0.0,192.0,-7.63,,,
2022-06-29,611.9287719726562,-0.8103780148147721,2900,1774593.4387207031,17723883520.0,0.0,192.0,-7.63,,,
2022-06-30,593.9308471679688,-2.941179697543572,7200,4276302.099609375,17723883520.0,0.0,192.0,-7.63,,,
2022-07-01,587.9315795898438,-1.0100953009481215,1300,764311.0534667969,17723883520.0,0.0,192.0,-7.63,,,
2022-07-04,581.9322509765625,-1.020412718341568,200,116386.4501953125,17723883520.0,0.0,192.0,-7.63,,,
2022-07-05,619.9278564453125,6.529214595855115,3400,2107754.7119140625,17723883520.0,0.0,192.0,-7.63,,,
2022-07-06,629.9266967773438,1.6129038610016575,6300,3968538.1896972656,17723883520.0,0.0,192.0,-7.63,,,
2022-07-07,609.9290161132812,-3.174604404983805,300,182978.7048339844,17723883520.0,0.0,192.0,-7.63,,,
2022-07-08,584.9319458007812,-4.098357292753773,1200,701918.3349609375,17723883520.0,0.0,192.0,-7.63,,,
2022-07-11,580.9324340820312,-0.6837567596474137,83200,48333578.515625,17723883520.0,0.0,192.0,-7.63,,,
2022-07-12,604.9296264648438,4.1308060929206025,2600,1572817.0288085938,17723883520.0,0.0,192.0,-7.63,,,
2022-07-13,616.92822265625,1.9834697568913875,8900,5490661.181640625,17723883520.0,0.0,192.0,-7.63,,,
2022-07-14,633.9262084960938,2.755261506218188,3100,1965171.2463378904,17723883520.0,0.0,192.0,-7.63,,,
2022-07-15,649.9243774414062,2.523664226356259,4400,2859667.2607421875,17723883520.0,0.0,192.0,-7.63,,,
2022-07-19,635.926025390625,-2.153843206480321,3500,2225741.0888671875,17723883520.0,0.0,192.0,-7.63,,,
2022-07-20,655.9236450195312,3.1446455767591086,61100,40076934.71069336,17723883520.0,0.0,192.0,-7.63,,,
2022-07-21,654.923828125,-0.1524288538952589,2500,1637309.5703125,17723883520.0,0.0,192.0,-7.63,,,
2022-07-22,649.9243774414062,-0.7633636873324412,2200,1429833.6303710938,17723883520.0,0.0,192.0,-7.63,,,
2022-07-25,639.925537109375,-1.5384621163764045,1300,831903.1982421875,17723883520.0,0.0,192.0,-7.63,,,
2022-07-26,651.9241333007812,1.87499880776838,2500,1629810.3332519531,17723883520.0,0.0,192.0,-7.63,,,
2022-07-27,641.92529296875,-1.5337429343819098,7600,4878632.2265625,17723883520.0,0.0,192.0,-7.63,,,
2022-07-28,639.925537109375,-0.3115247025283318,600,383955.322265625,17723883520.0,0.0,192.0,-7.63,,,
2022-07-29,639.925537109375,0.0,700,447947.8759765625,17723883520.0,0.0,192.0,-7.63,,,
2022-08-01,639.925537109375,0.0,100,63992.5537109375,17723883520.0,0.0,192.0,-7.63,,,
2022-08-02,649.9243774414062,1.5625005961158012,200,129984.87548828124,17723883520.0,0.0,192.0,-7.63,,,
2022-08-03,626.9270629882812,-3.538460050330749,1700,1065776.007080078,17723883520.0,0.0,192.0,-7.63,,,
2022-08-04,619.9278564453125,-1.1164307550557306,500,309963.92822265625,17723883520.0,0.0,192.0,-7.63,,,
2022-08-05,605.9295043945312,-2.258061467192052,600,363557.7026367188,17723883520.0,0.0,192.0,-7.63,,,
2022-08-08,592.9310302734375,-2.1452122774715088,4300,2549603.430175781,17723883520.0,0.0,192.0,-7.63,,,
2022-08-09,590.9312744140625,-0.33726618396962,2800,1654607.568359375,17723883520.0,0.0,192.0,-7.63,,,
2022-08-10,581.9322509765625,-1.5228544886921047,4300,2502308.6791992188,17723883520.0,0.0,192.0,-7.63,,,
2022-08-12,597.930419921875,2.749146299842531,4900,2929859.0576171875,17723883520.0,0.0,192.0,-7.63,,,
2022-08-15,591.9310913085938,-1.003348953890837,100,59193.109130859375,17723883520.0,0.0,192.0,-7.63,,,
2022-08-16,581.9322509765625,-1.6891899207265193,2900,1687603.5278320312,17723883520.0,0.0,192.0,-7.63,,,
2022-08-17,574.93310546875,-1.2027423288650807,1600,919892.96875,17723883520.0,0.0,192.0,-7.63,,,
2022-08-18,598.9302978515625,4.173910347926002,5800,3473795.7275390625,17723883520.0,0.0,192.0,-7.63,,,
2022-08-19,572.933349609375,-4.340563223373706,7300,4182413.4521484375,17723883520.0,0.0,192.0,-7.63,,,
2022-08-22,579.9324951171875,1.2216334609574495,46400,26908867.7734375,17723883520.0,0.0,192.0,-7.63,,,
2022-08-23,573.9332275390625,-1.0344768794017467,29100,16701456.92138672,17723883520.0,0.0,192.0,-7.63,,,
2022-08-24,569.9336547851562,-0.6968707441901922,15700,8947958.380126953,17723883520.0,0.0,192.0,-7.63,,,
2022-08-25,562.9345092773438,-1.228063205084973,7500,4222008.819580078,17723883520.0,0.0,192.0,-7.63,,,
2022-08-26,562.9345092773438,0.0,300,168880.35278320312,17723883520.0,0.0,192.0,-7.63,,,
