日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROE,配当利回り,EPS,开盘,最高,最低
2018-10-16,880.4790649414062,0.1827986866440145,11400,10037461.340332031,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-17,920.64697265625,4.562051423393787,20700,19057392.33398437,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-18,898.1530151367188,-2.4432771939315368,11200,10059313.76953125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-19,898.1530151367188,0.0,9400,8442638.342285156,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-22,906.1865844726562,0.8944544192967641,6300,5708975.482177734,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-23,888.5126342773438,-1.9503654653635905,13400,11906069.299316406,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-24,894.1361083984375,0.6329087403093014,30400,27181737.6953125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-25,855.5750122070312,-4.312665133329229,22800,19507110.278320312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-26,827.4575805664062,-3.286378311598137,29700,24575490.142822266,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-29,829.8676147460938,0.2912577316698028,17200,14273722.973632812,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-30,861.1984252929688,3.775398628666937,29300,25233113.861083984,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-10-31,881.2824096679688,2.332097201428085,20100,17713776.434326172,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-01,833.8843383789062,-5.378306745838735,22300,18595620.74584961,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-02,834.6876831054688,0.0963376681380356,22400,18697004.1015625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-05,841.9180908203125,0.8662410936678633,14000,11786853.271484377,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-06,862.0018310546875,2.385474365422735,8900,7671816.296386719,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-07,853.1649780273438,-1.0251547861019672,7300,6228104.339599609,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-08,882.88916015625,3.4839899543970265,10500,9270336.181640623,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-09,887.709228515625,0.5459426366184017,10200,9054634.130859377,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-12,883.6925048828125,-0.4524819055366835,4700,4153354.772949218,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-13,856.37841796875,-3.09090399241132,11800,10105265.33203125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-14,837.097900390625,-2.251401620309001,10600,8873237.744140625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-15,839.5079956054688,0.2879107943908554,3000,2518523.9868164062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-16,837.901123046875,-0.191406462714494,8600,7205949.658203125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-19,841.9180908203125,0.4794083290914575,7400,6230193.8720703125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-20,845.13134765625,0.3816590795437946,7400,6253971.97265625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-21,862.8053588867188,2.091273892452694,12500,10785066.986083984,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-22,900.5628662109375,4.376132685700673,15100,13598499.279785156,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-23,900.5628662109375,0.0,0,0.0,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-26,901.3663330078124,0.0892182908069028,9200,8292570.263671875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-27,913.4166870117188,1.336898612986226,14900,13609908.63647461,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-28,917.43359375,0.4397671725729912,8700,7981672.265625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-29,938.3207397460938,2.27669295504187,11100,10415360.21118164,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-11-30,921.4501342773438,-1.7979572180526593,15100,13913897.02758789,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-03,925.4669799804688,0.4359265416218338,8100,7496282.537841797,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-04,919.8435668945312,-0.6076297920490026,13000,11957966.369628906,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-05,894.1361083984375,-2.794764177444242,22500,20118062.438964844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-06,880.4790649414062,-1.5274009548158718,13100,11534275.750732422,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-07,871.64208984375,-1.003655333729525,9400,8193435.64453125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-10,852.3616333007812,-2.2119694273167734,8500,7245073.883056641,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-11,843.5245971679688,-1.0367707540508309,9600,8097836.1328125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-12,863.608642578125,2.3809673692487543,10800,9326973.33984375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-13,863.608642578125,0.0,16500,14249542.602539062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-14,837.097900390625,-3.069763418341631,27400,22936482.470703125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-17,838.7045288085938,0.1919283774596714,10700,8974138.458251953,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-18,809.7836303710938,-3.448282135614922,20100,16276650.970458984,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-19,799.340087890625,-1.289670732870074,15200,12149969.3359375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-20,780.8628540039062,-2.311561019725439,77500,60516871.185302734,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-21,755.9588012695312,-3.189299197250639,34600,26156174.52392578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-24,755.9588012695312,0.0,0,0.0,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-25,731.0546264648438,-3.2943825460943432,26900,19665369.451904297,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-26,758.3687744140625,3.736266341860328,17700,13423127.307128906,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-27,842.7213134765625,11.122891910689914,36000,30337967.28515625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-28,833.0811157226562,-1.1439366252808505,29600,24659201.025390625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2018-12-31,833.0811157226562,0.0,0,0.0,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-04,814.6039428710938,-2.217932024006386,18300,14907252.154541016,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-07,818.6206665039062,0.4930891469362874,14700,12033723.797607422,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-08,812.1937866210938,-0.7850864442819239,12000,9746325.439453123,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-09,803.3568115234375,-1.0880377618277537,11600,9318939.013671877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-10,800.1434326171875,-0.3999939827679211,17100,13682452.697753906,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-11,791.3065185546875,-1.10441624617168,15700,12423512.341308594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-15,811.3904418945312,2.538071261756669,10800,8763016.772460938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-16,792.1098022460938,-2.376246829259998,11500,9109262.725830078,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-17,808.177001953125,2.028405615164885,6300,5091515.112304688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-18,800.1434326171875,-0.9940358753741774,15800,12642266.235351562,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-21,818.6206665039062,2.309240210380992,8500,6958275.665283203,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-22,811.3904418945312,-0.8832203858538334,5100,4138091.253662109,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-23,800.9465942382812,-1.287154385484801,8700,6968235.369873047,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-24,804.16015625,0.4012205101858068,8200,6594113.28125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-25,804.9635620117188,0.0999061885216034,16200,13040409.704589844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-28,802.5535888671875,-0.2993890976267788,9500,7624259.094238281,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-29,800.1434326171875,-0.3003109428993955,13000,10401864.624023438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-30,807.3735961914062,0.90360843812336,29000,23413834.28955078,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-01-31,795.3232421875,-1.4925375390960172,21800,17338046.6796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-01,890.9229125976562,12.0202284227497,96100,85617691.90063477,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-04,927.8771362304688,4.147858710364227,65100,60404801.56860352,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-05,933.5006103515624,0.6060580546190852,34700,32392471.17919922,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-06,951.1746826171876,1.893311270462772,24000,22828192.3828125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-07,933.5006103515624,-1.8581310655782168,40800,38086824.90234375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-08,933.5006103515624,0.0,37100,34632872.64404297,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-12,939.927734375,0.6884970349421593,32800,30829629.6875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-13,947.9611206054688,0.8546812628962952,29600,28059649.169921875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-14,972.8650512695312,2.6271046483590244,47100,45821943.91479492,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-15,960.81494140625,-1.238620900972498,20700,19888869.28710937,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-18,988.1288452148438,2.8427850808207644,35700,35276199.77416992,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-19,963.224853515625,-2.520318258071297,38000,36602544.43359375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-20,971.2583618164062,0.8340221155486383,30500,29623380.03540039,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-21,989.7354736328124,1.9023889567191032,25000,24743386.840820312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-22,988.9324340820312,-0.0811367857548539,20600,20372008.142089844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-25,1000.98291015625,1.2185338106950103,32600,32632042.87109375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-26,988.9324340820312,-1.203864316957992,23700,23437698.68774414,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-27,975.275146484375,-1.381013214551252,40500,39498643.43261719,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-02-28,980.0956420898438,0.4942703218517863,31700,31069031.854248047,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-01,972.06201171875,-0.8196782054824547,24600,23912725.48828125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-04,980.0956420898438,0.8264524561441444,29700,29108840.57006836,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-05,964.0281372070312,-1.6393813208425256,29300,28246024.420166016,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-06,934.3038330078124,-3.083344048995873,36500,34102089.90478516,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-07,944.747802734375,1.1178344086355765,35700,33727496.55761719,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-08,910.2032470703124,-3.656484361655088,41400,37682414.42871094,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-11,940.7308959960938,3.353937598447509,24000,22577541.50390625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-12,956.7978515625,1.7079225987782332,32500,31095930.17578125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-13,956.7978515625,0.0,23000,22006350.5859375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-14,968.848388671875,1.2594653185827864,25000,24221209.716796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-15,961.6182250976562,-0.74626367332149,47500,45676865.69213867,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-18,992.9490966796876,3.2581403684242227,45000,44682709.35058594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-19,999.3758544921876,0.6472394037106532,24000,23985020.5078125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-20,1000.98291015625,0.1608059327067756,39100,39138431.787109375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-22,1012.2295532226562,1.1235599481564271,45700,46258890.58227539,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-25,966.4381713867188,-4.523813960000533,19600,18942188.159179688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-26,997.7691650390624,3.241903577482641,26500,26440882.87353516,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-27,1035.17529296875,3.7489761400095967,26600,27535662.79296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-28,1001.021728515625,-3.299302512831137,18400,18418799.8046875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-03-29,996.142822265625,-0.4873926420393193,15500,15440213.745117188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-01,1035.17529296875,3.9183608846721008,27800,28777873.14453125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-02,1053.8785400390625,1.8067710075144736,26300,27717005.603027344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-03,1050.6256103515625,-0.3086626744842391,29000,30468142.700195312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-04,1067.70263671875,1.6254150097743336,23500,25091011.962890625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-05,1068.5155029296875,0.07613226594958,21800,23293637.963867188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-08,1073.39453125,0.4566174572979919,15800,16959633.59375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-09,1066.0762939453125,-0.6817844782724181,18400,19615803.80859375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-10,1057.131103515625,-0.8390760098963779,13200,13954130.56640625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-11,1066.0762939453125,0.8461760703037724,24500,26118869.20166016,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-12,1054.691650390625,-1.067901389360737,21900,23097747.143554688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-15,1089.6583251953125,3.3153457497968164,39300,42823572.18017578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-16,1095.3505859375,0.5223895060102679,28100,30779351.46484375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-17,1101.04296875,0.5196859239024354,26800,29507951.5625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-18,1076.647216796875,-2.215694813511337,24200,26054862.64648437,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-19,1098.603271484375,2.039298884997942,13500,14831144.165039062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-22,1122.185302734375,2.146546607142108,28500,31982281.127929688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-23,1111.6141357421875,-0.942016168491,27000,30013581.665039062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-24,1104.2952880859375,-0.6583982175940473,27400,30257690.893554688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-25,1122.185302734375,1.620039027735598,38600,43316352.68554688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-04-26,1075.8341064453125,-4.130440505335509,54900,59063292.443847656,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-07,1071.7681884765625,-0.3779316852283387,36100,38690831.60400391,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-08,1026.2305908203125,-4.248829004803567,36100,37046924.32861328,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-09,1002.6481323242188,-2.297968771057901,30200,30279973.596191406,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-10,1022.1644897460938,1.9464812023969549,33500,34242510.40649414,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-13,1026.2305908203125,0.3977932235964099,32500,33352494.20166016,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-14,1031.109375,0.4754081805130816,26100,26911954.6875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-15,1045.74658203125,1.419559106544832,27500,28758031.00585937,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-16,1080.7132568359375,3.3437044314090336,36300,39229891.22314453,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-17,1099.41650390625,1.7306391822259126,19200,21108796.875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-20,1082.339599609375,-1.5532697786689975,10600,11472799.755859377,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-21,1072.58154296875,-0.901570694091458,5600,6006456.640625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-22,1042.4940185546875,-2.805150304077076,9400,9799443.774414062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-23,1044.9334716796875,0.2340016423674207,6800,7105547.607421875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-24,1043.3070068359375,-0.1556524781559098,12500,13041337.58544922,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-27,1061.19677734375,1.714717757150619,10200,10824207.12890625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-28,1018.911865234375,-3.984643848544012,8400,8558859.66796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-29,1017.285400390625,-0.1596276281831232,10100,10274582.543945312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-30,1009.966796875,-0.719424805744262,14700,14846511.9140625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-05-31,979.066162109375,-3.059569370125492,15200,14881805.6640625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-03,970.9343872070312,-0.8305643905437421,9400,9126783.239746094,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-04,955.4840087890624,-1.591289650623351,10400,9937033.69140625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-05,975.0003662109376,2.0425624335261405,15400,15015005.639648438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-06,954.6708374023438,-2.085079094646769,10000,9546708.374023438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-07,954.6708374023438,0.0,7400,7064564.196777344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-10,975.0003662109376,2.129480446256249,9300,9067503.40576172,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-11,967.6815795898438,-0.7506444997078421,12300,11902483.428955078,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-12,965.2420654296876,-0.2520988527228374,9100,8783702.795410156,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-13,950.6048583984376,-1.516428630235267,16300,15494859.191894531,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-14,943.2864379882812,-0.7698698723764386,15500,14620939.78881836,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2019-06-17,934.3412475585938,-0.9483005447173176,8400,7848466.4794921875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
