日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,EPS,开盘,最高,最低
2024-04-22,502.0,2.2403258655804503,4700,2359400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-04-23,504.0,0.3984063745019917,3800,1915200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-04-24,506.0,0.3968253968253954,6200,3137200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-04-25,504.0,-0.3952569169960451,8200,4132800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-04-26,502.0,-0.3968253968253954,5400,2710800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-04-30,500.0,-0.3984063745019917,4800,2400000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-01,501.0,0.2000000000000001,4500,2254500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-02,494.0,-1.397205588822359,5400,2667600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-07,491.0,-0.6072874493927127,16200,7954200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-08,498.0,1.4256619144602745,5900,2938200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-09,492.0,-1.2048192771084376,800,393600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-10,492.0,0.0,3300,1623600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-13,494.0,0.4065040650406581,9600,4742400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-14,506.0,2.429149797570851,15500,7843000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-15,494.0,-2.371541501976282,3500,1729000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-16,494.0,0.0,5100,2519400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-17,496.0,0.4048582995951344,9600,4761600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-20,499.0,0.6048387096774244,4300,2145700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-21,505.0,1.2024048096192397,3500,1767500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-22,496.0,-1.7821782178217838,2200,1091200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-23,492.0,-0.8064516129032251,2000,984000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-24,492.0,0.0,2200,1082400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-27,493.0,0.2032520325203179,2400,1183200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-28,490.0,-0.6085192697768749,2200,1078000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-29,481.0,-1.8367346938775508,3500,1683500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-30,473.0,-1.6632016632016633,4700,2223100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-05-31,489.0,3.3826638477801207,3000,1467000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-03,490.0,0.2044989775051187,1700,833000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-04,488.0,-0.4081632653061273,1300,634400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-05,480.0,-1.6393442622950838,3500,1680000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-06,475.0,-1.041666666666663,1800,855000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-07,473.0,-0.4210526315789442,9500,4493500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-10,471.0,-0.4228329809725206,5000,2355000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-11,471.0,0.0,3200,1507200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-12,465.0,-1.273885350318471,3800,1767000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-13,468.0,0.6451612903225712,1900,889200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-14,461.0,-1.4957264957264904,2000,922000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-17,457.0,-0.8676789587852451,4300,1965100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-18,459.0,0.4376367614879584,1600,734400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-19,470.0,2.3965141612200425,2800,1316000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-20,463.0,-1.4893617021276562,3300,1527900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-21,462.0,-0.2159827213822907,200,92400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-24,460.0,-0.4329004329004293,37800,17388000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-25,460.0,0.0,10200,4692000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-26,461.0,0.2173913043478359,2400,1106400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-27,457.0,-0.8676789587852451,3300,1508100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-06-28,460.0,0.6564551422319376,7700,3542000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-01,461.0,0.2173913043478359,2600,1198600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-02,459.0,-0.4338394793926281,4000,1836000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-03,455.0,-0.8714596949891074,8700,3958500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-04,453.0,-0.439560439560438,1500,679500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-05,453.0,0.0,7300,3306900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-08,421.0,-7.064017660044152,34500,14524500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-09,430.0,2.13776722090262,65200,28036000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-10,416.0,-3.255813953488373,11100,4617600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-11,412.0,-0.961538461538458,13400,5520800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-12,424.0,2.9126213592233,7300,3095200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-16,428.0,0.9433962264151052,16500,7062000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-17,420.0,-1.869158878504673,10500,4410000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-18,421.0,0.2380952380952372,3700,1557700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-19,430.0,2.13776722090262,3700,1591000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-22,418.0,-2.7906976744186074,5100,2131800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-23,412.0,-1.4354066985645897,7300,3007600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-24,408.0,-0.9708737864077666,4400,1795200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-25,408.0,0.0,6200,2529600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-26,404.0,-0.9803921568627416,2500,1010000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-29,404.0,0.0,1800,727200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-30,404.0,0.0,4800,1939200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-07-31,405.0,0.2475247524752477,9600,3888000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-01,400.0,-1.2345679012345734,4900,1960000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-02,390.0,-2.500000000000002,8700,3393000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-05,310.0,-20.51282051282052,15500,4805000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-06,311.0,0.3225806451612856,30800,9578800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-07,302.0,-2.893890675241162,24600,7429200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-08,312.0,3.31125827814569,9700,3026400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-09,392.0,25.64102564102564,74300,29125600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-13,384.0,-2.0408163265306145,174000,66816000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-14,367.0,-4.4270833333333375,40600,14900200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-15,363.0,-1.0899182561307952,14800,5372400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-16,361.0,-0.5509641873278182,6300,2274300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-19,363.0,0.5540166204986097,4900,1778700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-20,368.0,1.377410468319562,8100,2980800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-21,363.0,-1.3586956521739135,7900,2867700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-22,360.0,-0.8264462809917328,4700,1692000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-23,363.0,0.8333333333333304,6300,2286900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-26,368.0,1.377410468319562,4200,1545600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-27,381.0,3.532608695652173,10200,3886200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-28,373.0,-2.099737532808399,7600,2834800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-29,376.0,0.8042895442359255,2100,789600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-08-30,368.0,-2.127659574468088,3500,1288000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-02,365.0,-0.8152173913043459,1800,657000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-03,364.0,-0.2739726027397249,1100,400400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-04,350.0,-3.846153846153844,13400,4690000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-05,342.0,-2.285714285714291,4100,1402200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-06,357.0,4.385964912280693,2300,821100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-09,350.0,-1.9607843137254943,1500,525000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-10,349.0,-0.2857142857142891,300,104700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-11,344.0,-1.4326647564469883,2800,963200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-12,342.0,-0.5813953488372103,3800,1299600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-13,337.0,-1.4619883040935644,1700,572900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-17,335.0,-0.5934718100890191,1100,368500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-18,334.0,-0.2985074626865702,9200,3072800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-19,332.0,-0.5988023952095856,4000,1328000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-20,412.0,24.096385542168687,55900,23030800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-24,427.0,3.640776699029136,587100,250691700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-25,405.0,-5.152224824355967,142900,57874500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-26,375.0,-7.4074074074074066,44400,16650000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-27,372.0,-0.8000000000000007,14700,5468400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-09-30,372.0,0.0,10700,3980400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-01,356.0,-4.3010752688172005,34300,12210800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-02,338.0,-5.0561797752809,27000,9126000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-03,341.0,0.8875739644970349,13800,4705800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-04,339.0,-0.5865102639296182,12900,4373100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-07,336.0,-0.8849557522123908,10100,3393600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-08,334.0,-0.5952380952380931,15100,5043400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-09,332.0,-0.5988023952095856,11200,3718400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-10,359.0,8.132530120481917,197500,70902500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-11,336.0,-6.406685236768805,54900,18446400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-15,342.0,1.7857142857142794,23900,8173800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-16,327.0,-4.385964912280704,13700,4479900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-17,324.0,-0.917431192660545,6900,2235600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-18,327.0,0.92592592592593,3900,1275300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-21,325.0,-0.6116207951070374,1600,520000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-22,327.0,0.6153846153846176,1800,588600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-23,323.0,-1.2232415902140636,3200,1033600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-24,311.0,-3.7151702786377694,12200,3794200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-25,310.0,-0.3215434083601254,1600,496000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-28,312.0,0.6451612903225712,1700,530400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-29,311.0,-0.3205128205128194,3900,1212900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-30,310.0,-0.3215434083601254,1700,527000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-10-31,307.0,-0.967741935483868,4100,1258700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-01,308.0,0.3257328990228014,4200,1293600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-05,307.0,-0.3246753246753275,1100,337700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-06,306.0,-0.3257328990228014,4900,1499400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-07,310.0,1.3071895424836557,2700,837000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-08,306.0,-1.2903225806451646,5300,1621800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-11,304.0,-0.6535947712418277,8600,2614400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-12,306.0,0.6578947368421018,2400,734400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-13,310.0,1.3071895424836557,1600,496000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-14,311.0,0.3225806451612856,3000,933000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-15,305.0,-1.9292604501607744,3400,1037000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-18,303.0,-0.6557377049180357,1900,575700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-19,305.0,0.660066006600668,3100,945500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-20,310.0,1.6393442622950838,3500,1085000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-21,312.0,0.6451612903225712,6100,1903200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-22,313.0,0.3205128205128194,1700,532100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-25,314.0,0.3194888178913668,2500,785000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-26,311.0,-0.9554140127388532,3400,1057400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-27,305.0,-1.9292604501607744,5000,1525000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-28,306.0,0.3278688524590123,1100,336600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-11-29,304.0,-0.6535947712418277,2400,729600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-02,307.0,0.9868421052631636,4800,1473600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-03,307.0,0.0,2700,828900.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-04,307.0,0.0,0,0.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-05,304.0,-0.9771986970684045,1900,577600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-06,310.0,1.9736842105263053,2200,682000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-09,305.0,-1.6129032258064502,3600,1098000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-10,306.0,0.3278688524590123,2100,642600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-11,298.0,-2.614379084967322,8700,2592600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-12,299.0,0.3355704697986628,2900,867100.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-13,298.0,-0.3344481605351168,3100,923800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-16,297.0,-0.3355704697986628,1100,326700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-17,297.0,0.0,900,267300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-18,294.0,-1.0101010101010055,4000,1176000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-19,299.0,1.7006802721088343,800,239200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-20,294.0,-1.6722408026755842,2200,646800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-23,291.0,-1.0204081632653073,35400,10301400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-24,285.0,-2.061855670103097,16500,4702500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-25,285.0,0.0,6100,1738500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-26,283.0,-0.7017543859649145,44200,12508600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-27,284.0,0.3533568904593664,8500,2414000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2024-12-30,287.0,1.0563380281690238,2600,746200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-06,295.0,2.7874564459930307,6100,1799500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-07,292.0,-1.016949152542368,3000,876000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-08,305.0,4.452054794520555,15700,4788500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-09,305.0,0.0,4700,1433500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-10,305.0,0.0,3900,1189500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-14,308.0,0.9836065573770592,8000,2464000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-15,304.0,-1.2987012987012991,100,30400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-16,301.0,-0.9868421052631526,300,90300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-17,294.0,-2.3255813953488413,1200,352800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-20,296.0,0.6802721088435382,4900,1450400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-21,297.0,0.3378378378378288,10000,2970000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-22,292.0,-1.683501683501687,2000,584000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-23,285.0,-2.397260273972601,1000,285000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-24,286.0,0.3508771929824572,1100,314600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-27,287.0,0.3496503496503544,1100,315700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-28,288.0,0.348432055749126,1800,518400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-29,295.0,2.430555555555558,1800,531000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-30,292.0,-1.016949152542368,207700,60648400.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-01-31,290.0,-0.6849315068493178,26900,7801000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-03,290.0,0.0,8300,2407000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-04,290.0,0.0,2700,783000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-05,288.0,-0.6896551724137945,5500,1584000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-06,295.0,2.430555555555558,1100,324500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-07,294.0,-0.3389830508474523,1300,382200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-10,296.0,0.6802721088435382,700,207200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-12,294.0,-0.6756756756756799,1800,529200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-13,294.0,0.0,3000,882000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-14,293.0,-0.3401360544217691,4200,1230600.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-17,300.0,2.3890784982935065,1700,510000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-18,305.0,1.6666666666666607,9100,2775500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-19,315.0,3.278688524590168,7900,2488500.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-20,319.0,1.269841269841265,19700,6284300.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-21,336.0,5.3291536050156685,47000,15792000.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-25,312.0,-7.14285714285714,37600,11731200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-26,302.0,-3.205128205128205,5400,1630800.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-27,301.0,-0.3311258278145712,5700,1715700.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
2025-02-28,298.0,-0.9966777408637828,3400,1013200.0,1.1834319,-4.1185217,1570457216.0,-22.222,-31.932,-169.5,,,
